"","City","Apr2011","Apr2012","Apr2013","Apr2014","Apr2015","Apr2016","Aug2011","Aug2012","Aug2013","Aug2014","Aug2015","Dec2010","Dec2011","Dec2012","Dec2013","Dec2014","Dec2015","Feb2011","Feb2012","Feb2013","Feb2014","Feb2015","Feb2016","Jan2011","Jan2012","Jan2013","Jan2014","Jan2015","Jan2016","Jul2011","Jul2012","Jul2013","Jul2014","Jul2015","Jun2011","Jun2012","Jun2013","Jun2014","Jun2015","Mar2011","Mar2012","Mar2013","Mar2014","Mar2015","Mar2016","May2011","May2012","May2013","May2014","May2015","Nov2011","Nov2012","Nov2013","Nov2014","Nov2015","Oct2011","Oct2012","Oct2013","Oct2014","Oct2015","Sep2011","Sep2012","Sep2013","Sep2014","Sep2015","long","lat"
"47","Shaoguan",103.2294928665,104.681634739528,108.289190346528,111.902290307499,101.407337399815,102.407614306394,104.264161038728,104.576848527835,111.12586222876,107.380038584171,100.195813603652,100,104.472689360806,105.942634308889,112.126655520944,103.66957730019,100.494593511986,102.4095,104.472689360806,107.108003286287,111.902402209902,102.326226917535,100.689251539619,101.9,104.472689360806,105.942634308889,111.902402209902,102.943890259089,99.7911313574021,104.368529568297,104.576848527835,110.572997242547,108.794365333507,100.497305520213,103.952718693523,104.472376151683,109.695433772368,110.56337940397,100.90090915684,102.5119095,104.681634739528,107.536435299432,111.790499807692,101.916922009864,101.796833306555,103.848869823699,104.576953104788,109.805239011379,111.342778855962,101.103115387616,104.472689360806,105.731171964959,112.351358237418,104.29534939657,100.294005500984,104.472689360806,105.20514623379,112.351358237418,105.030563339949,99.7950303492378,104.264161038728,104.995155921946,111.570365677675,106.306238198329,99.7950303492378,113.597547,24.810329
"48","Shenyang",101.608314,102.010154805377,108.590938321516,117.353920967573,105.9090636035,106.965044781973,103.140892641623,101.907838722322,113.782225842446,112.041577212025,106.757497716583,100,102.419320194392,102.314753255028,115.956518750373,106.975397791903,106.011688983475,100.4,102.214583973324,105.303367197607,116.76960585985,106.121306215932,105.799347570441,100.4,102.316900874198,103.849474553853,116.304388306624,106.547496200735,106.117700672459,102.832395455257,102.009848570893,112.879192304014,113.863391475635,106.438183167082,102.52482099228,101.907940630262,111.651030963417,115.832544736149,106.225731703675,100.902,102.010154805377,106.461704236781,117.23668428329,105.9090636035,106.010946265582,102.11635557,101.806134495767,110.545575211303,116.884505283703,105.697245476293,102.624569333059,102.110532190646,115.725068613146,107.946920072556,106.117806790266,103.244033534264,101.703717321361,115.378931817693,109.258016267769,106.117806790266,103.244033534264,102.009746561044,115.033830326713,110.69707828548,106.54398272115,123.431472,41.805699
"49","Shenzhen",103.74114,102.192285700683,113.610898625523,125.982319690086,126.817615354736,206.248355252864,104.26026066456,101.885606957872,120.222671425584,123.106832269405,161.60451525549,100,103.32431474067,104.039913342203,124.730517230263,123.093091577214,180.618576312041,103.02,102.911430778967,108.668024847318,125.479898177783,123.709295593649,194.417835542281,102,103.117666111189,106.328791435732,125.229439299184,123.462370851946,187.843319364522,104.26026066456,101.783823134738,118.562792332923,124.47606902872,153.762621556127,104.26026066456,101.783823134738,117.621817790598,125.227433630503,144.785896003887,103.02,102.60269648663,111.602061518195,125.730857974138,124.575260662805,201.611295457345,104.15610456,101.885708843581,115.769505699408,125.730355050706,135.187577968148,103.843532402684,103.0098151903,124.109967393297,121.633489700804,175.018000302365,104.156000403895,102.39544253509,123.002940924972,121.633489700804,170.085520216098,104.26026066456,101.98749256483,121.905788825542,122.121977611249,168.06869586571,114.057865,22.543096
"50","Shijiazhuang",102.1144356288,101.908779613226,107.323066524575,115.188820206626,109.985034045642,114.005501068094,102.728348432716,103.033040123365,110.577366173919,112.105829215728,111.199164227939,100,102.317743634533,103.34110644054,113.591261795966,109.877027231336,111.643847905165,101.0016,102.010790403629,105.313268115852,114.729900604209,109.328081603288,112.42647127898,100.8,102.010790403629,104.064494185624,114.272809366742,109.767150204105,111.867135600975,102.728348432716,102.827385352659,109.699768029681,113.467438477458,110.645934555163,102.523301829058,102.112597172452,109.153998039484,114.382498465179,110.205114098768,101.9106144,102.010790403629,106.577027333242,115.188820206626,109.656065848098,112.988603635375,102.318664500058,101.908779613226,107.859681857197,114.382498465179,110.095019079688,102.420163798331,103.652062628426,113.251507274144,109.987014245582,111.532315589576,102.625414627586,103.239106203611,112.688066939446,110.207429103789,111.309696197181,102.831076781149,103.239106203611,111.46198510331,110.872665094355,111.532761720622,114.51486,38.042307
"51","Taiyuan",100.2987947952,101.203992920098,105.947065094972,116.097031057779,109.743098136148,111.956927044862,101.204094124193,101.507705799037,111.340187232836,112.757918876963,110.51316732206,100,101.203992920098,102.423102289933,114.486874594762,110.074089269488,111.622172484448,99.7992,101.203992920098,103.860405684368,115.634147565076,109.414635400675,111.733794656932,100.2,101.203992920098,102.730371596803,115.288282716926,109.74386700168,111.622172484448,101.204094124193,101.305095607822,110.347063659897,114.012051442835,110.402764557503,101.002089944304,101.203891716105,109.362798473634,115.748275576482,110.072546916752,100.0985976,101.203992920098,104.587428524158,115.981050007772,109.633464671476,112.068996040903,100.699989974381,101.102788927178,108.066006396872,116.213128088837,109.96258433242,101.203992920098,101.812228916434,114.144441270949,110.516153885028,111.510661822625,101.203992920098,101.507705799037,113.803032174426,110.95999386047,111.177130431331,101.305298218317,101.507705799037,112.67626947963,111.517581769317,110.955219991348,112.548879,37.87059
"52","Tangshan",100.4005002,100.299798598901,101.102087660449,102.422899701153,97.3122350027141,95.9569494282283,100.6014016009,99.9990998027012,101.304190531478,100.791600959552,96.5349048695124,100,100.6014016009,100.399195601017,101.912927412382,98.8856245284115,96.1492477314889,100.1,100.500800199299,100.599692794632,102.320579122031,97.8988448812425,96.1491515822412,100,100.6014016009,100.298796405416,102.320579122031,98.1934251567126,96.0530984837574,100.6014016009,100.099199001703,101.101986558361,101.706963632242,96.7283615926978,100.5009007002,100.299798598901,101.101986558361,101.910785202647,96.7283615926978,100.3002,100.299798598901,101.2032909514,102.320579122031,97.5072495017175,96.0530024306589,100.5009007002,100.299798598901,101.000985572788,101.910785202647,96.7283615926978,100.6014016009,100.399195601017,101.608103103072,98.8856245284115,96.3419315946783,100.6014016009,100.098898904304,101.608103103072,98.984609137549,96.4383699646429,100.6014016009,100.199098002307,101.304190531478,100.186851353795,96.5349048695124,118.180194,39.630867
"53","Tianjin",102.521774781,100.891348003671,106.356289472953,111.130582757818,106.329640117378,116.150503360852,102.418126191238,101.59920291196,108.068120353905,108.593427101224,107.396770343459,100,101.296127328475,102.209610923056,109.916873601315,106.436395715632,109.560110365029,101.8081,101.093535073818,104.158748203358,110.797967260103,106.117299401276,110.878666293272,100.9,101.093535073818,102.720658977671,110.356541095721,106.223522924201,110.107910916854,102.315810380857,101.295316961077,107.637570073611,109.690330405277,107.182405532394,102.009781037744,101.093130699678,107.102059774737,110.574929844029,106.968468595204,102.3171405,101.093535073818,105.616970678205,111.019563194624,106.223416700678,113.207118285431,102.214209456657,101.093130699678,106.781714630844,111.130582757818,106.542299397613,101.600930118832,102.005599723608,109.370023483896,106.649695105844,108.690585679593,101.906650069039,101.59920291196,108.934286338542,106.970606926623,108.257555457762,102.213289938855,101.59920291196,108.608460955675,107.724679684414,107.933754195176,117.200983,39.084158
"54","Urumqi",103.8503696928,105.733226420492,113.474743429719,120.346226463249,112.859353676693,110.839608379631,105.311664250166,106.368789478905,115.988466080413,117.360135759566,112.183438330367,100,105.733332153824,108.188257328553,119.151256132472,114.453364901358,111.958623617421,102.7176,105.733332153824,111.019003081555,119.747489018158,113.653564787427,110.507863772586,101.6,105.733332153824,109.378328159167,119.270407388604,113.995551441753,111.174913252099,105.101461327511,106.156476525853,114.953881150063,119.026506855544,112.52100133437,104.787100027429,105.838959646912,114.154797567093,119.744976715839,112.52100133437,103.4366232,105.62759882167,112.12919311237,120.346226463249,113.198950528278,110.618371636359,104.369621541264,105.733226420492,114.269066633727,120.225880236786,112.63363496934,105.733332153824,107.864663338538,118.088459992539,115.028507438551,112.182989596614,105.733332153824,107.221335326578,117.617988040377,115.839383120394,111.959071453706,105.522287578667,106.687895847341,116.800385342976,116.538614809249,112.183438330367,87.616848,43.825592
"55","Wenzhou",100.1,87.7984632997424,82.577799699904,79.1601896895866,76.5039309977512,79.1448954305591,100.8021022008,84.6751154506472,82.658889780607,78.9227091205179,77.2717287359129,100,93.1116717293356,82.9924298795823,80.6061899321685,77.1227416991123,78.3590311400747,100.1,92.0902366904648,82.660460160064,79.3187478665719,76.2000452174241,78.4373901712148,100.1,92.5530016989596,82.9924298795823,79.4777032731182,76.6600052489176,78.3590311400747,100.8021022008,85.0151761552682,82.741631412019,78.9227091205179,77.117493748416,100.7014008,85.7007824145849,83.073927120501,78.9227091205179,76.9635666151857,100.1,91.0772440868697,82.577799699904,79.2394291187053,76.0476451269892,78.8295771220708,100.5004,86.218090960347,82.9081108987036,79.1601896895866,76.6569388597467,94.9150578280689,82.9924298795823,81.9168596871631,77.4324715854541,77.9691852140047,94.9150578280689,83.6617236689338,82.3285021981539,77.8215794828684,77.6585510099648,99.4916748721896,83.997714527042,82.4109131112652,78.4491728657948,77.5035439221206,120.699362,27.993828
"56","Wuhan",102.31866408,101.908371559734,107.8562626966,115.647960882253,110.191030860155,120.03369839586,103.036738511705,102.009973696433,111.680917146781,111.415582280824,111.852176637327,100,102.419650866538,103.340694918272,114.157170175267,109.751914110311,114.332790896706,101.505,102.11259675324,105.731171873122,115.072139894222,109.642162196201,116.284680302894,101,102.317231215672,104.477442562373,114.727956026144,109.642162196201,115.361786014776,102.831076358987,101.908065630802,110.575165491863,113.227217765065,111.074654058915,102.728348010976,101.806259371431,109.697584813356,115.185369038724,110.632125556688,101.91102,101.908371559734,106.68275241998,115.532428453799,109.861446520593,117.680096466529,102.52330140816,101.704554816614,108.826969060869,115.647960882253,110.301221891015,102.727834369647,102.622338548433,113.815723006249,109.751914110311,113.53802472364,102.830665034682,102.111779650182,113.249475628108,110.082160592087,112.860859566243,103.036738511705,101.907963722737,112.239321732515,110.524257622578,112.523289697151,114.305393,30.593099
"57","Wuxi",102.012317568,99.7884491479787,102.81377323145,105.832429976884,99.9521725933952,105.223914762184,101.19754457551,100.5882535679,103.845101275148,102.899987367992,99.8520205164566,100,100.389683565189,100.487564826667,105.516304395112,101.161361628922,99.7514696322477,100.6992,100.08871529386,100.989399725411,106.044519014914,100.252730278771,100.350876213268,100.8,100.188904198058,100.38707726184,105.832853308297,100.554393459148,100.050724041144,101.298843418929,100.087814495423,103.637825623901,103.625364922449,99.8520205164566,101.400243662592,99.7884491479787,103.327842097608,104.250870143309,100.052124765989,101.5047936,99.7884491479787,102.302261921841,106.044519014914,100.052224818213,102.357893737533,101.400243662592,99.7884491479787,103.327842097608,105.091602967045,100.052124765989,100.490173738928,100.588152979646,105.305693009093,101.364089808539,100.051624505765,100.995149486359,100.487665314332,104.886148415432,101.975945481428,99.8519206644361,101.19754457551,100.5882535679,104.364326781524,102.385487431152,99.9518725369731,120.31191,31.49117
"58","Xi''An",103.0324472376,102.928487809598,107.755891250675,115.884898063331,109.112912207349,110.869550674847,103.341853779687,103.340304071753,112.020081721114,113.57969898363,109.549800307827,100,103.444988949759,104.16940622609,114.39059822365,110.543467035777,110.649248242011,101.5044,103.238202416849,105.632778044754,115.192705098395,109.550786701796,110.317521795781,101.1,103.341543960809,104.794422663446,114.848160616545,109.990749700598,110.427949745527,103.341853779687,103.031210440432,111.020893678012,114.959209497601,109.331138031763,103.238615164522,103.134344785217,109.921676908922,115.653128267204,109.112912207349,102.4179396,102.928487809598,106.794738603246,115.53828321369,109.441235915094,110.427839317577,103.135479684838,102.928487809598,108.941206054433,115.653128267204,109.112912207349,103.444988949759,103.96148325957,113.821490769801,111.098961845002,110.428391459092,103.548537487246,103.857625633936,113.481047626921,111.88213680262,110.207975508076,103.548537487246,103.650324983969,112.804222293162,112.557481692777,109.768899908443,108.93977,34.341575
"59","Xiamen",103.642682052,102.507884976189,111.089367759798,124.41430665792,123.788267617142,150.55337191334,103.539039369948,102.917607556508,117.902432213602,125.287448751327,125.529612783947,100,103.125297368626,103.84644174451,120.872817942975,123.541555624232,131.533615739028,102.921,102.816127727115,107.090604584609,123.179554800599,123.294596054539,135.908423798508,101.5,103.022172071257,105.404138370678,122.323291758291,123.418014068608,134.164288053809,103.539039369948,102.814792763744,116.735081399606,125.03737400332,124.780927220623,103.539039369948,102.405172075443,114.334066013326,124.787798406507,124.283792052413,103.229763,102.61049547166,109.232416676301,123.918632129402,123.541185246648,143.111570259829,103.642682052,102.302869206236,112.533529540675,124.663135271236,123.912055884759,103.331961291208,103.329792780607,120.511284090703,124.16236746154,129.845622644648,103.539039369948,103.123545689229,120.150831595915,124.66101150757,128.305951229889,103.539039369948,103.020525164065,119.553066264592,125.287448751327,126.659379299002,118.089425,24.479834
"60","Xiangfan",102.4207756972,101.397300416199,106.250320228443,112.349085064298,103.677579018035,101.619427718281,103.036222138364,100.891023391029,109.1442253504,108.356699742519,102.335876380683,100,102.521659245005,102.106971696933,111.01105745764,105.672604747364,101.315380565354,101.5054,102.316718448175,103.438650821805,111.789466992533,104.407386650724,101.416493315158,100.6,102.41913758576,102.719613527115,111.455101687471,105.355586933122,101.214065184788,103.036222138364,100.891023391029,108.385526663754,109.561880427218,102.850127015762,103.036222138364,100.992015406436,108.385526663754,110.892591525524,103.159605833261,102.1144324,101.600501419037,104.783353282488,112.124835393511,104.198571877423,101.517909808473,102.728038024292,101.093108514951,107.525324071184,111.899688724041,103.573901439017,102.727113471949,101.700171012882,110.789478500639,106.096992718237,101.315380565354,103.036222138364,101.294991048687,110.128706263061,106.844907067711,101.518417400154,103.036222138364,101.092805437811,109.580802251802,107.489846144579,102.131204627921,112.122415,32.008986
"61","Xining",101.306112309,103.143764822835,108.088623524129,117.283585300077,110.867748801498,109.09956158039,102.220605726518,103.76355611823,112.811656458786,115.874657589867,108.884845219695,100,102.62979440195,105.014124464509,115.313322032107,112.661219189297,108.232081879221,100.8015,102.732424196352,106.697290851426,116.699388162933,111.201129788604,108.340097496936,100.5,102.62979440195,105.224152713438,116.466455252429,111.759929435783,108.448546042979,102.118487239279,103.350155496245,111.58422992956,117.400868885377,109.103051322339,102.016470768511,103.350155496245,110.588929563489,117.400868885377,109.87215641726,101.003103,102.937889044745,107.230777305683,117.049486327422,111.089928658815,108.55677769193,101.711336758236,103.246908587657,109.385687006418,117.283585300077,110.424277806292,102.732526928879,104.804515433642,114.625568620385,113.000219848844,108.66674887472,102.629897031847,104.386967563388,114.055292159587,113.454035992815,108.558190684036,102.425046937971,103.971083230466,113.150091428162,114.600036356379,108.884845219695,101.778224,36.617134
"62","Xuzhou",102.930535816,101.596977376689,106.036560830723,112.904887713907,107.268810320379,109.209739844922,103.445600217223,101.698066673969,109.905612733702,109.992667181956,107.161326972438,100,102.311625409818,101.799256555404,112.454619417759,107.80849619903,107.268273976757,101.404,102.107104470624,103.639787113926,112.679528656594,106.947753165377,107.590078798687,101,102.209313784408,102.613650607847,112.454619417759,107.377262214234,107.268273976757,103.445600217223,101.79986654051,108.925285167197,111.554429190625,107.054272699738,103.342257959264,101.495380399312,107.953701850542,111.66609528591,107.054272699738,102.316636,101.698676052741,105.090744133521,112.904887713907,107.054700918542,108.235619271479,103.342257959264,101.495380399312,107.09692643903,112.11455349991,107.268810320379,102.722515471705,101.799256555404,112.006593045576,108.024545289609,107.375649626383,103.238709016789,101.494772238688,111.56035163902,108.676604919124,107.375649626383,103.445600217223,101.596368607295,110.674952022838,109.222718511682,107.375649626383,117.284124,34.205768
"63","Yangzhou",102.826996272,101.700824530041,104.263002186992,110.907201369692,102.956063834627,104.508341928779,102.826893445004,101.700722829216,106.467572469394,106.850164319614,102.647092995928,100,102.108749187261,102.20790504587,109.368698105117,104.201802423808,103.263796730647,101.808,101.802627157198,102.615510171193,110.354985024629,103.162285242828,103.677264972757,101,101.904531688887,102.003489235779,110.024910293748,103.576591609265,103.470324324109,102.724169275728,101.700722829216,105.937883054124,108.477324182349,102.54454844748,102.826996272,101.59912370551,105.937883054124,110.353330806052,102.54454844748,102.724272,101.700824530041,103.128587722049,110.796404964727,103.059122957585,104.091974032648,102.826996272,101.59912370551,105.097106204488,110.685386966953,102.647195643124,102.313375939139,101.49742308428,109.041573384962,104.515348469215,102.85238718192,102.621239658114,101.599022106387,108.176164072383,104.935088824513,102.85238718192,102.826893445004,101.599022106387,106.893442759272,106.102213169377,102.647092995928,119.412947,32.394213
"64","Yantai",102.7273214016,100.488777163643,103.634657321612,110.681080690585,102.648645787466,103.4688924241,102.213993901102,100.18711105966,106.353708131107,107.60674632461,101.931950890426,100,101.500130141129,100.587959089887,109.36291827374,104.099280919959,102.237030465444,101.3042,100.891941361323,101.392662762606,110.129771056675,102.957311808267,102.543946030901,100.7,101.094129620564,100.587959089887,109.800369946835,103.474685234439,102.441504526374,102.521558576833,100.387886833326,105.196546123745,109.35644951688,102.1362233371,102.419139437395,100.589064963253,104.465289100045,110.238356367822,102.238461798899,102.1146336,100.690157478601,102.812160041282,110.460160369845,102.75139718465,103.056665761055,102.7273214016,100.38828838648,103.945561293577,110.681080690585,102.443348495891,101.70353721556,100.287097796497,108.602699378093,104.833112708921,102.032964536371,102.0095659133,100.387485281779,107.954969560729,105.785179322827,101.727781192792,102.213993901102,100.18711105966,107.204537796155,106.638285607688,102.033882841316,121.447935,37.463822
"65","Yichang",101.5069097042,101.602326325909,106.682412218408,113.251260669672,105.992635567414,106.093958876972,103.140381652197,101.80471815995,110.46316194063,110.11058109387,105.146496567121,100,102.419636665212,102.826333599364,113.025323274497,107.167086199047,105.35478841718,100.2001,102.214797391881,104.167394642167,113.364625294967,106.845799274622,105.565497994014,100.1,102.419636665212,103.443291600961,113.138348597772,106.952752026649,105.35478841718,102.729463797009,101.399121673257,109.045569536654,111.110576280393,105.041455112009,102.32018306475,101.399121673257,108.503054265327,112.232905333731,105.357527695094,100.9015007,102.010367797097,105.417403377873,113.251260669672,106.525261876798,105.776628990002,102.115951162425,101.399121673257,107.85591875281,113.138009409003,105.780650296279,102.419636665212,102.416666931638,112.351215978625,107.813970019162,105.777900017249,102.727820125588,102.110335923866,111.7922547051,108.793107991082,105.356474120766,103.140381652197,102.00832759627,111.346867236155,109.339807026213,105.461936056822,111.286471,30.691967
"66","Yinchuan",101.7077991552,102.933693023874,107.123187034714,115.089721526687,108.251339044149,107.060089203034,102.523497331749,103.44856653291,111.0305802269,112.568925166855,106.850554168422,100,103.03683279046,104.799512438466,113.719280465048,110.222149615696,106.422939533808,100.5984,102.93379595767,105.639480530661,114.516680059669,109.342025751015,106.103670715207,100.8,102.93379595767,105.113910975782,114.174157586908,109.891483166849,106.103670715207,102.523497331749,103.036420849511,109.605706048273,114.283172758228,107.064683535493,102.318859612524,102.83075933085,108.95199408377,115.204811248214,107.602697020596,101.3025888,103.036729753627,106.167677933314,114.974746779907,108.79531562226,106.315878056637,101.91121475351,102.933693023874,107.980172530991,115.089721526687,107.818333687972,102.933898891568,104.381984500464,113.041034259491,110.443035687071,106.743169040931,102.933898891568,103.862671144741,112.255247526803,111.446050138315,106.636532508423,102.831067823745,103.758912232508,111.696763708262,112.00608054102,106.957404722591,106.230909,38.487194
"67","Yueyang",100.4711737624,99.867954459268,102.487164193138,107.828107724678,103.797094556587,103.068048865795,100.973830541976,99.867954459268,105.488507068748,106.537086104015,102.866030053833,100,100.168258899449,99.8678545913135,106.863235402638,104.632060070059,102.044336205763,101.5868,100.068090640549,100.467860661698,107.398192759064,104.005104766119,102.248526922511,102.2,100.068090640549,100.067590300496,107.183825108846,104.422795949919,102.146380541969,100.872957584391,99.867954459268,104.96368862562,107.396256153241,103.072174402639,100.471073291226,99.867954459268,104.75418026509,107.935935832403,103.278731866371,100.6725188,100.068090640549,101.573007128977,107.720387337341,104.005104766119,102.555272503279,100.370702588638,99.867954459268,103.512035835069,107.935935832403,103.589500367474,100.469667903158,99.8678545913135,106.863235402638,104.946900772376,102.044336205763,100.771983854722,99.8678545913135,106.756478923714,105.474272133041,102.044336205763,100.872856711434,99.7680865048087,106.543392139436,105.897863587391,102.660297993726,113.12873,29.356804
"68","Zhanjiang",102.9304324944,103.445702032885,108.731518647749,116.931227626208,106.598541025746,104.900440988151,103.342463015675,104.17106329554,112.475516592203,114.483529754581,104.797634603978,100,103.549251284169,105.426018345325,115.424239521081,109.639060264364,104.274275216766,101.8081,103.445702032885,107.438390183501,116.465366161562,107.780897471003,104.170000941549,100.9,103.549251284169,106.269426492088,116.001360718687,109.200504023306,104.170000941549,103.342463015675,104.17106329554,111.472266196435,116.345050563599,105.218508638532,103.342463015675,103.859484841017,110.6973845049,117.165207012688,105.853630421059,102.6225648,103.445702032885,108.083020524602,116.931227626208,107.134212086177,104.482510944374,103.239223791883,103.445702032885,109.818833834227,117.048158853834,106.172146861643,103.549251284169,105.005994367854,115.424239521081,110.634773223374,104.58803933477,103.549251284169,104.483576485426,114.508174128057,111.752296185226,104.58803933477,103.445805478691,104.17106329554,113.825222791309,112.995243867772,104.797634603978,110.359336,21.270746
"69","Zhengzhou",102.923624232,102.406446112928,110.437395579309,117.700386922331,115.592608022972,123.444310729424,103.74917647459,102.91909278217,115.374592805223,117.463220642682,117.335064867423,100,103.126580779041,103.848250058541,115.836668280157,116.173239553584,119.223247036853,102.6168,102.714383835668,106.881449746251,116.997815042998,115.593070395254,120.059240445075,101.2,102.817201036704,105.198277309302,116.531688289838,115.824719834924,119.580916777963,103.438859894905,102.713665451267,114.458921433753,118.053488083098,116.635253347339,103.438859894905,102.406446112928,112.545645460918,118.053488083098,116.170571063087,102.4115664,102.508955067996,108.805315841683,117.582804118213,115.824256536044,121.860129051751,103.129471480464,102.406446112928,111.431332139522,118.053488083098,115.592608022972,103.644804803057,103.434512010499,115.720947332825,116.173239553584,118.74825402077,103.956674827539,103.228055898702,115.605341990834,116.406051656898,118.511231557654,103.956674827539,103.022011874952,115.605341990834,116.406051656898,117.804405126893,113.625328,34.746611
"70","Zunyi",102.21371397,103.03346877027,106.901944011569,111.69619795439,105.382626123057,104.855401793633,103.033674837516,103.651770141496,108.511466094724,109.475765779053,105.066163255386,100,103.033571803842,103.961269348537,110.696713013427,107.517542560958,104.437130875602,102.01,103.033571803842,105.840889098358,111.361889561925,106.230772611588,104.541568006478,101,103.033571803842,104.792959503325,111.028803152468,106.65740222047,104.437130875602,102.930744093423,103.136089693031,107.437095143291,110.581581595003,104.856450354677,102.827916177246,103.033056636395,107.222649843604,111.361109360527,104.961411766443,102.31603,103.136605375645,106.37009354385,111.584613341049,105.805849521142,104.750651142491,102.52035511191,102.827401832729,106.901944011569,111.69619795439,105.277243496934,103.033571803842,103.547081024439,110.365616164933,107.625167728686,104.541672548151,103.033571803842,103.443637387052,109.381185495473,108.165997717273,104.751174897946,102.930641162679,103.23716306093,108.837000493008,108.818911184379,104.856030928875,106.927389,27.725654
